,año,semilla,resolucion,modularidad,num_comunidades
634,2000,23,2.5,0.448350221734371,23
635,2000,23,2.7,0.4321703342600755,23
636,2000,23,3.0,0.4128785497574911,26
637,2000,29,0.2,0.8405890496158056,6
638,2000,29,0.3,0.787550972673676,7
639,2000,29,0.5,0.701660541969261,11
640,2000,29,0.7,0.6348716602780965,10
641,2000,29,1.0,0.5935198716399775,13
642,2000,29,1.3,0.5511981249513228,15
643,2000,29,1.5,0.530453407770663,16
644,2000,29,1.7,0.508387998992138,18
645,2000,29,2.0,0.48468385828074156,20
646,2000,29,2.3,0.46107140207398967,23
647,2000,29,2.5,0.44631790112912706,23
648,2000,29,2.7,0.4266844230714359,26
649,2000,29,3.0,0.41036028001122776,27
650,2000,31,0.2,0.8405890496158057,6
651,2000,31,0.3,0.7881358340104426,7
652,2000,31,0.5,0.7021116151724288,11
653,2000,31,0.7,0.6396802838066027,12
654,2000,31,1.0,0.5893522593089913,13
655,2000,31,1.3,0.5519150948374125,15
656,2000,31,1.5,0.5312101629548311,14
657,2000,31,1.7,0.5123143352230287,17
658,2000,31,2.0,0.48879949305900217,20
659,2000,31,2.3,0.45851318633858285,21
660,2000,31,2.5,0.4427092429269854,22
661,2000,31,2.7,0.4327806213194793,23
662,2000,31,3.0,0.41432540862538864,25
663,2000,37,0.2,0.83780790885539,7
664,2000,37,0.3,0.7832142788248164,8
665,2000,37,0.5,0.6923262227142492,8
666,2000,37,0.7,0.6331471831762355,12
667,2000,37,1.0,0.5896905899103131,13
668,2000,37,1.3,0.5560602999094412,16
669,2000,37,1.5,0.5353293394097791,16
670,2000,37,1.7,0.5179029234561876,16
671,2000,37,2.0,0.4840569980532704,21
672,2000,37,2.3,0.46449491592886044,21
673,2000,37,2.5,0.44485110231948854,23
674,2000,37,2.7,0.43239288314213664,24
675,2000,37,3.0,0.41200750276591513,25
676,2000,41,0.2,0.8405890496158055,6
677,2000,41,0.3,0.7827811735683193,6
678,2000,41,0.5,0.7036731160021595,12
679,2000,41,0.7,0.629985365573399,12
680,2000,41,1.0,0.5879612804544193,12
681,2000,41,1.3,0.5531949340160791,16
682,2000,41,1.5,0.5372986390709212,16
683,2000,41,1.7,0.5178570481454248,17
684,2000,41,2.0,0.4841606467095508,21
685,2000,41,2.3,0.4616008099893831,23
686,2000,41,2.5,0.4402918482480007,24
687,2000,41,2.7,0.4278886302404683,25
688,2000,41,3.0,0.4103602800112277,27
689,2000,43,0.2,0.8384178655701591,7
690,2000,43,0.3,0.7832142788248164,8
691,2000,43,0.5,0.7006226328705462,11
692,2000,43,0.7,0.6341592207418826,11
693,2000,43,1.0,0.591224147397028,12
694,2000,43,1.3,0.5539809411445232,16
695,2000,43,1.5,0.5351550924573131,17
696,2000,43,1.7,0.5178620601525269,17
697,2000,43,2.0,0.4886198207166405,20
698,2000,43,2.3,0.4650601519346361,21
699,2000,43,2.5,0.44837950725254117,21
700,2000,43,2.7,0.43300109694557354,23
701,2000,43,3.0,0.41404121808178557,24
702,2000,47,0.2,0.836885267200651,6
703,2000,47,0.3,0.7802543210307458,8
704,2000,47,0.5,0.7035342052115611,11
705,2000,47,0.7,0.640778963452634,12
706,2000,47,1.0,0.5926985545154894,13
707,2000,47,1.3,0.5560602999094412,16
708,2000,47,1.5,0.5353305531034674,16
709,2000,47,1.7,0.5176949023019327,16
710,2000,47,2.0,0.48951357119145616,18
711,2000,47,2.3,0.46216699396160943,22
712,2000,47,2.5,0.4448755520543174,22
713,2000,47,2.7,0.42992476849294897,23
714,2000,47,3.0,0.41418295674081557,24
715,2000,53,0.2,0.8387390794267624,7
716,2000,53,0.3,0.7826929140467561,7
717,2000,53,0.5,0.7022505259630274,12
718,2000,53,0.7,0.6396802838066028,12
719,2000,53,1.0,0.5879062708500712,13
720,2000,53,1.3,0.5447077640236846,17
721,2000,53,1.5,0.5243503905561947,16
722,2000,53,1.7,0.5052414646509279,19
723,2000,53,2.0,0.4812295292178167,20
724,2000,53,2.3,0.45520657837328843,22
725,2000,53,2.5,0.44642871431645426,23
726,2000,53,2.7,0.43144978303625475,24
727,2000,53,3.0,0.4122337435923615,26
728,2000,59,0.2,0.8387390794267624,7
729,2000,59,0.3,0.7870482789709612,8
730,2000,59,0.5,0.7022505259630274,12
731,2000,59,0.7,0.6277079347578622,13
732,2000,59,1.0,0.5880132127409481,13
733,2000,59,1.3,0.5462708212729394,16
734,2000,59,1.5,0.5263396806471282,16
735,2000,59,1.7,0.5097451945073271,16
736,2000,59,2.0,0.48833248568251164,20
737,2000,59,2.3,0.4637023378860833,22
738,2000,59,2.5,0.4484253321481263,22
739,2000,59,2.7,0.4327806213194795,23
740,2000,59,3.0,0.4128785497574911,26
741,2000,61,0.2,0.8366874264300865,5
742,2000,61,0.3,0.783478307827062,9
743,2000,61,0.5,0.703534205211561,11
744,2000,61,0.7,0.6353550422428715,13
745,2000,61,1.0,0.590439326004949,13
746,2000,61,1.3,0.5513454292400305,14
747,2000,61,1.5,0.5286284508126579,15
748,2000,61,1.7,0.5079100162197066,18
749,2000,61,2.0,0.4839863884015871,21
750,2000,61,2.3,0.4596432595458969,21
751,2000,61,2.5,0.44485110231948854,23
752,2000,61,2.7,0.4323659883785638,23
753,2000,61,3.0,0.41287854975749116,26
754,2000,67,0.2,0.8387390794267626,7
755,2000,67,0.3,0.7839568443507821,6
756,2000,67,0.5,0.7020847296011719,11
757,2000,67,0.7,0.6396343699428002,12
758,2000,67,1.0,0.5877157127746895,14
759,2000,67,1.3,0.5487195169931446,15
760,2000,67,1.5,0.5297451719486131,15
761,2000,67,1.7,0.5100478100382917,18
762,2000,67,2.0,0.4839402986330512,20
763,2000,67,2.3,0.4600311635007669,22
764,2000,67,2.5,0.44029184824800083,24
765,2000,67,2.7,0.4321703342600755,23
766,2000,67,3.0,0.41287854975749116,26
767,2000,71,0.2,0.8368632162896497,6
768,2000,71,0.3,0.7832142788248164,8
769,2000,71,0.5,0.7014998554757904,10
770,2000,71,0.7,0.6312050402438948,13
771,2000,71,1.0,0.5895297209498106,13
772,2000,71,1.3,0.5556849219456843,16
773,2000,71,1.5,0.5355559144784696,16
774,2000,71,1.7,0.5145663918044618,18
775,2000,71,2.0,0.48806755394809054,21
776,2000,71,2.3,0.45864237877067465,23
777,2000,71,2.5,0.44479467162661845,22
778,2000,71,2.7,0.4323928831421366,24
779,2000,71,3.0,0.414322294177666,25
780,2005,2,0.2,0.8348120641075001,6
781,2005,2,0.3,0.7799626926013925,7
782,2005,2,0.5,0.6884787279382156,9
783,2005,2,0.7,0.6209709294349021,9
784,2005,2,1.0,0.5668454244175377,12
785,2005,2,1.3,0.526632487607718,13
786,2005,2,1.5,0.5035137549780448,15
787,2005,2,1.7,0.4833540140396128,15
788,2005,2,2.0,0.45424388391305437,18
789,2005,2,2.3,0.42837716940854115,20
790,2005,2,2.5,0.4123976006842986,20
791,2005,2,2.7,0.39884611037630757,21
792,2005,2,3.0,0.38089590798894213,24
793,2005,3,0.2,0.8348120641075001,6
794,2005,3,0.3,0.7799626926013925,7
795,2005,3,0.5,0.6907015388199282,9
796,2005,3,0.7,0.6185223691566568,11
797,2005,3,1.0,0.5639197349469371,13
798,2005,3,1.3,0.5210820630515732,14
799,2005,3,1.5,0.5018631710290624,14
800,2005,3,1.7,0.4804572235405195,15
801,2005,3,2.0,0.45167413979253823,18
802,2005,3,2.3,0.4251468066887317,19
803,2005,3,2.5,0.4072865518871518,21
804,2005,3,2.7,0.3952386840518225,18
805,2005,3,3.0,0.3770645452014773,23
806,2005,5,0.2,0.8348120641075001,6
807,2005,5,0.3,0.7775176950605229,8
808,2005,5,0.5,0.6907015388199285,9
809,2005,5,0.7,0.6135595552979853,13
810,2005,5,1.0,0.5659317106112879,12
811,2005,5,1.3,0.5193297851782748,14
812,2005,5,1.5,0.501928838822482,15
813,2005,5,1.7,0.4814596436720834,15
814,2005,5,2.0,0.45271652745070956,18
815,2005,5,2.3,0.4284034737408999,20
816,2005,5,2.5,0.4063905646913035,19
817,2005,5,2.7,0.3987314139567215,21
818,2005,5,3.0,0.375706558917885,24
819,2005,7,0.2,0.8348519748840452,6
820,2005,7,0.3,0.7799626926013925,7
821,2005,7,0.5,0.6910102000915381,9
822,2005,7,0.7,0.6225411421569755,10
823,2005,7,1.0,0.5629453770614701,12
824,2005,7,1.3,0.5261503776488405,14
825,2005,7,1.5,0.49929099921243264,14
826,2005,7,1.7,0.47946853880562157,14
827,2005,7,2.0,0.45391975477014573,18
828,2005,7,2.3,0.42557473208677116,20
829,2005,7,2.5,0.4073614256154123,20
830,2005,7,2.7,0.3932913520529848,20
831,2005,7,3.0,0.3735199309218576,23
832,2005,11,0.2,0.8333469611835942,5
833,2005,11,0.3,0.7795039896941391,6
834,2005,11,0.5,0.6907015388178359,8
835,2005,11,0.7,0.6128175939921251,11
836,2005,11,1.0,0.5633340770416876,12
837,2005,11,1.3,0.5246472318653013,14
838,2005,11,1.5,0.5009373634760723,15
839,2005,11,1.7,0.47856850215410884,17
840,2005,11,2.0,0.4501084738923071,18
841,2005,11,2.3,0.4230339014952391,19
842,2005,11,2.5,0.40700591899779,21
843,2005,11,2.7,0.3974191783808633,21
844,2005,11,3.0,0.3774740889672676,26
845,2005,13,0.2,0.8348068595416783,6
846,2005,13,0.3,0.7795039896941394,6
847,2005,13,0.5,0.6884787279382156,9
848,2005,13,0.7,0.6175636519433791,9
849,2005,13,1.0,0.5680387928959364,12
850,2005,13,1.3,0.5299623476747372,13
851,2005,13,1.5,0.5043482037462341,14
852,2005,13,1.7,0.4770590374581204,14
853,2005,13,2.0,0.44946885453830443,18
854,2005,13,2.3,0.4267269806179895,19
855,2005,13,2.5,0.408956877584515,20
856,2005,13,2.7,0.3979337966081539,21
857,2005,13,3.0,0.3781720608452279,23
858,2005,17,0.2,0.8333469611835941,5
859,2005,17,0.3,0.7758182763448289,6
860,2005,17,0.5,0.6903976417275678,9
861,2005,17,0.7,0.6199627879554483,11
862,2005,17,1.0,0.5605536880059729,12
863,2005,17,1.3,0.5224052403407561,13
864,2005,17,1.5,0.5026282141226426,15
865,2005,17,1.7,0.476403289430105,15
866,2005,17,2.0,0.45013958969004186,18
867,2005,17,2.3,0.4280282179239468,20
868,2005,17,2.5,0.41012766304921533,20
869,2005,17,2.7,0.3968227676236098,22
870,2005,17,3.0,0.3798521766223285,25
871,2005,19,0.2,0.8348519748840452,6
872,2005,19,0.3,0.779962692601702,8
873,2005,19,0.5,0.6907015388199285,9
874,2005,19,0.7,0.6222496349563593,10
875,2005,19,1.0,0.5631491839900664,13
876,2005,19,1.3,0.5249893664588782,14
877,2005,19,1.5,0.5013954781975924,15
878,2005,19,1.7,0.48033111261666045,15
879,2005,19,2.0,0.4515080869380631,18
880,2005,19,2.3,0.4247754842953896,20
881,2005,19,2.5,0.4097705844992754,19
882,2005,19,2.7,0.39805423574412513,20
883,2005,19,3.0,0.37485828829069195,23
884,2005,23,0.2,0.8332132892038169,5
885,2005,23,0.3,0.7799626926013924,7
886,2005,23,0.5,0.6884787279376968,8
887,2005,23,0.7,0.6199627879554483,11
888,2005,23,1.0,0.5660055295837944,13
889,2005,23,1.3,0.5235572019657848,14
890,2005,23,1.5,0.5003269809576903,16
891,2005,23,1.7,0.48106172522892365,14
892,2005,23,2.0,0.4514038191126305,18
893,2005,23,2.3,0.4236738087617375,19
894,2005,23,2.5,0.40933533778829867,19
895,2005,23,2.7,0.39534590464055414,21
896,2005,23,3.0,0.3759401447216395,22
897,2005,29,0.2,0.8346666096619675,5
898,2005,29,0.3,0.77664597273374,7
899,2005,29,0.5,0.6823442913147044,9
900,2005,29,0.7,0.6222144561396882,10
901,2005,29,1.0,0.567331135240039,13
902,2005,29,1.3,0.5265757880107866,14
903,2005,29,1.5,0.5047278064517662,14
904,2005,29,1.7,0.48408700103088276,15
905,2005,29,2.0,0.45429274409534315,17
906,2005,29,2.3,0.42869259704875246,18
907,2005,29,2.5,0.41006156054939547,20
908,2005,29,2.7,0.39812879572861415,19
909,2005,29,3.0,0.37753584681443164,24
910,2005,31,0.2,0.8348519748840453,6
911,2005,31,0.3,0.7796632823662426,7
912,2005,31,0.5,0.6919416366125632,9
913,2005,31,0.7,0.622486541822006,10
914,2005,31,1.0,0.5611634343733531,14
915,2005,31,1.3,0.5263808903060468,14
916,2005,31,1.5,0.5049120522488885,15
917,2005,31,1.7,0.48397922210354877,15
918,2005,31,2.0,0.4537417410386122,18
919,2005,31,2.3,0.427661045485852,19
920,2005,31,2.5,0.4117868878342906,19
921,2005,31,2.7,0.3968095753149453,21
922,2005,31,3.0,0.3784264073253008,24
923,2005,37,0.2,0.8328200847115318,5
924,2005,37,0.3,0.7783506366380113,6
925,2005,37,0.5,0.6907015388199284,9
926,2005,37,0.7,0.6135825947542045,11
927,2005,37,1.0,0.561016164273446,12
928,2005,37,1.3,0.5264625092347928,14
929,2005,37,1.5,0.5010220374523799,13
930,2005,37,1.7,0.47922216299916337,15
931,2005,37,2.0,0.4542438839130544,18
932,2005,37,2.3,0.4275479596136429,19
933,2005,37,2.5,0.4121337660261499,20
934,2005,37,2.7,0.39888052952123026,22
935,2005,37,3.0,0.38062803099085013,25
936,2005,41,0.2,0.833483775188093,5
937,2005,41,0.3,0.7799626926013925,7
938,2005,41,0.5,0.6912254026599101,9
939,2005,41,0.7,0.6207756629395454,11
940,2005,41,1.0,0.5600347977137001,12
941,2005,41,1.3,0.5227338244362884,13
942,2005,41,1.5,0.4938679604867265,13
943,2005,41,1.7,0.4793506505624392,16
944,2005,41,2.0,0.45105580993598426,18
945,2005,41,2.3,0.4257620674979687,20
946,2005,41,2.5,0.4100328621019732,21
947,2005,41,2.7,0.3962991235208143,20
948,2005,41,3.0,0.375706558917885,24
949,2005,43,0.2,0.833401418543852,5
950,2005,43,0.3,0.7799626926013926,7
951,2005,43,0.5,0.6910102000915381,9
952,2005,43,0.7,0.6208237446474784,9
953,2005,43,1.0,0.5589296383629457,12
954,2005,43,1.3,0.5233183909312269,15
955,2005,43,1.5,0.5002941687220184,14
956,2005,43,1.7,0.48047383442450836,15
957,2005,43,2.0,0.45235966470252054,17
958,2005,43,2.3,0.42803203796597533,19
959,2005,43,2.5,0.41182381601537627,19
960,2005,43,2.7,0.3978880775848184,20
961,2005,43,3.0,0.38014351378351957,23
962,2005,47,0.2,0.8348120641075002,6
963,2005,47,0.3,0.7799626926013924,7
964,2005,47,0.5,0.6907015388199284,9
965,2005,47,0.7,0.6160890316299686,10
966,2005,47,1.0,0.5631342534264514,13
967,2005,47,1.3,0.524160863676955,15
968,2005,47,1.5,0.5030866456283263,16
969,2005,47,1.7,0.4829525471203625,16
970,2005,47,2.0,0.45386127211608646,18
971,2005,47,2.3,0.4281491141832683,19
972,2005,47,2.5,0.41256352166121363,19
973,2005,47,2.7,0.39838463923712086,20
974,2005,47,3.0,0.3794786020757409,23
975,2005,53,0.2,0.8333263915394113,5
976,2005,53,0.3,0.7766459727337399,7
977,2005,53,0.5,0.6826477756377278,10
978,2005,53,0.7,0.6064993093999121,11
979,2005,53,1.0,0.5620561827092195,13
980,2005,53,1.3,0.5227702869334944,13
981,2005,53,1.5,0.49749464442753294,12
982,2005,53,1.7,0.47433876192926683,14
983,2005,53,2.0,0.4442253262971193,17
984,2005,53,2.3,0.4221099021560178,20
985,2005,53,2.5,0.40740584591694995,20
986,2005,53,2.7,0.39308435588169,21
987,2005,53,3.0,0.37470225226011045,23
988,2005,59,0.2,0.8348120641075001,6
989,2005,59,0.3,0.7799626926013925,7
990,2005,59,0.5,0.6801987367359639,9
991,2005,59,0.7,0.6192921218033172,12
992,2005,59,1.0,0.563919734946937,13
993,2005,59,1.3,0.515023053031111,14
994,2005,59,1.5,0.49480010214398973,13
995,2005,59,1.7,0.47853289701043294,15
996,2005,59,2.0,0.45073002978325666,17
997,2005,59,2.3,0.4247754842953896,20
998,2005,59,2.5,0.4076069758020485,19
999,2005,59,2.7,0.3968666059168508,22
1000,2005,59,3.0,0.3792813316409767,23
1001,2005,61,0.2,0.8343185508987497,6
1002,2005,61,0.3,0.7799626926013925,7
1003,2005,61,0.5,0.6907015388199285,9
1004,2005,61,0.7,0.6222144561396881,10
1005,2005,61,1.0,0.5648461387277568,14
1006,2005,61,1.3,0.5227757324290562,13
1007,2005,61,1.5,0.5030852548298159,16
1008,2005,61,1.7,0.4774121389459421,15
1009,2005,61,2.0,0.4546961609151333,18
1010,2005,61,2.3,0.4275517796556715,18
1011,2005,61,2.5,0.4125635216612137,19
1012,2005,61,2.7,0.3986969948117987,20
1013,2005,61,3.0,0.3789130480590964,24
1014,2005,67,0.2,0.8351807191184311,6
1015,2005,67,0.3,0.779962692601702,8
1016,2005,67,0.5,0.6907015388199284,9
1017,2005,67,0.7,0.6222144561396881,10
1018,2005,67,1.0,0.5576385540475318,13
1019,2005,67,1.3,0.519836334485716,14
1020,2005,67,1.5,0.5036454612884086,16
1021,2005,67,1.7,0.48087040801833053,15
1022,2005,67,2.0,0.4440758774770518,19
1023,2005,67,2.3,0.42570099495517366,18
1024,2005,67,2.5,0.4102041309855574,19
1025,2005,67,2.7,0.39674665510266005,20
1026,2005,67,3.0,0.3776961369735337,23
1027,2005,71,0.2,0.8333469611835942,5
1028,2005,71,0.3,0.7775176950602658,7
1029,2005,71,0.5,0.6907015388199285,9
1030,2005,71,0.7,0.6139961192386844,10
1031,2005,71,1.0,0.5624410374825057,13
1032,2005,71,1.3,0.5199889877238538,13
1033,2005,71,1.5,0.5021481025159309,14
1034,2005,71,1.7,0.4796481478173007,16
1035,2005,71,2.0,0.45089211591916656,18
1036,2005,71,2.3,0.42509151901463255,18
1037,2005,71,2.5,0.4085361336053968,20
1038,2005,71,2.7,0.39737961345784123,21
1039,2005,71,3.0,0.3797881023443544,25
1040,2010,2,0.2,0.8246610049167009,5
1041,2010,2,0.3,0.7600095107339128,7
1042,2010,2,0.5,0.6679519160836691,8
1043,2010,2,0.7,0.6076407503765191,8
1044,2010,2,1.0,0.5549034795999116,11
1045,2010,2,1.3,0.5157926219307825,14
1046,2010,2,1.5,0.49367312992080825,15
1047,2010,2,1.7,0.47406178915323055,16
1048,2010,2,2.0,0.4457982986409737,17
1049,2010,2,2.3,0.4220867774588889,19
1050,2010,2,2.5,0.4070170644549564,21
1051,2010,2,2.7,0.3963784349345863,21
1052,2010,2,3.0,0.37937067149763926,26
1053,2010,3,0.2,0.8247959293101387,5
1054,2010,3,0.3,0.7576008179769291,6
1055,2010,3,0.5,0.6670663527129266,8
1056,2010,3,0.7,0.603875644292737,10
1057,2010,3,1.0,0.552768750316692,11
1058,2010,3,1.3,0.5126269469314959,14
1059,2010,3,1.5,0.49746891069401855,15
1060,2010,3,1.7,0.4734995931466872,16
1061,2010,3,2.0,0.4500118320520627,17
1062,2010,3,2.3,0.4241817402929066,19
1063,2010,3,2.5,0.4103568156541753,21
1064,2010,3,2.7,0.3970857615740881,21
1065,2010,3,3.0,0.37937067149763926,26
1066,2010,5,0.2,0.8235298447079127,4
1067,2010,5,0.3,0.7634754385828343,5
1068,2010,5,0.5,0.6745814357752807,7
1069,2010,5,0.7,0.6089723279371074,9
1070,2010,5,1.0,0.5606799301010997,12
1071,2010,5,1.3,0.518289501779146,13
1072,2010,5,1.5,0.4942907983530253,14
1073,2010,5,1.7,0.4687007194575759,15
1074,2010,5,2.0,0.4420409758542924,18
1075,2010,5,2.3,0.42255675621725525,18
1076,2010,5,2.5,0.4085123042868827,19
1077,2010,5,2.7,0.3960445622612288,23
1078,2010,5,3.0,0.38002723396449006,26
1079,2010,7,0.2,0.8235298447079127,4
1080,2010,7,0.3,0.7646160696091482,6
1081,2010,7,0.5,0.6745814357752808,7
1082,2010,7,0.7,0.6060871324646097,8
1083,2010,7,1.0,0.557393957560741,11
1084,2010,7,1.3,0.5166202149394791,13
1085,2010,7,1.5,0.4922070749538183,15
1086,2010,7,1.7,0.4731085394411759,15
1087,2010,7,2.0,0.44672879978593955,17
1088,2010,7,2.3,0.4238505095014267,21
1089,2010,7,2.5,0.41067755514267373,21
1090,2010,7,2.7,0.3977141968618857,23
1091,2010,7,3.0,0.38174183948278845,25
1092,2010,11,0.2,0.8235298447079127,4
1093,2010,11,0.3,0.7628150312663089,5
1094,2010,11,0.5,0.6722750629980893,7
1095,2010,11,0.7,0.6097772613773041,10
1096,2010,11,1.0,0.5597117847407591,11
1097,2010,11,1.3,0.5167034153969817,13
1098,2010,11,1.5,0.4940846248286554,16
1099,2010,11,1.7,0.4708227679387731,15
1100,2010,11,2.0,0.4459936332309156,16
1101,2010,11,2.3,0.42270488253460703,19
1102,2010,11,2.5,0.40869708694695506,20
1103,2010,11,2.7,0.3967309892004527,23
1104,2010,11,3.0,0.380640373269842,26
1105,2010,13,0.2,0.8235298447079127,4
1106,2010,13,0.3,0.7628150312663089,5
1107,2010,13,0.5,0.6730670307112676,7
1108,2010,13,0.7,0.6054978998306438,11
1109,2010,13,1.0,0.5568045539363747,12
1110,2010,13,1.3,0.5178312352977005,12
1111,2010,13,1.5,0.4880663668002955,15
1112,2010,13,1.7,0.47082155378211815,16
1113,2010,13,2.0,0.4508726075255495,17
1114,2010,13,2.3,0.4249523020394219,19
1115,2010,13,2.5,0.4084529036632244,21
1116,2010,13,2.7,0.39657867272911296,22
1117,2010,13,3.0,0.37937067149763926,26
1118,2010,17,0.2,0.8235298447079125,4
1119,2010,17,0.3,0.762815031266309,5
1120,2010,17,0.5,0.6728818589085905,7
1121,2010,17,0.7,0.598807525508204,11
1122,2010,17,1.0,0.5500763575806716,11
1123,2010,17,1.3,0.5232780914373474,13
1124,2010,17,1.5,0.49263037253355435,14
1125,2010,17,1.7,0.4724854952339383,15
1126,2010,17,2.0,0.44509093642218883,16
1127,2010,17,2.3,0.4180598364394092,21
1128,2010,17,2.5,0.4087372919986521,21
1129,2010,17,2.7,0.39592773845164014,22
1130,2010,17,3.0,0.38079888753035857,26
1131,2010,19,0.2,0.8235298447079125,4
1132,2010,19,0.3,0.7634754385828343,5
1133,2010,19,0.5,0.674581435775281,7
1134,2010,19,0.7,0.6068667247655409,9
1135,2010,19,1.0,0.5593932258983338,11
1136,2010,19,1.3,0.5181880242697613,14
1137,2010,19,1.5,0.4930632987350246,14
1138,2010,19,1.7,0.4721602699855759,15
1139,2010,19,2.0,0.44331248443614046,17
1140,2010,19,2.3,0.4220932514931631,20
1141,2010,19,2.5,0.4098055340403118,21
1142,2010,19,2.7,0.3959534094405371,22
1143,2010,19,3.0,0.38002723396449,26
1144,2010,23,0.2,0.8235298447079126,4
1145,2010,23,0.3,0.7646146888297035,6
1146,2010,23,0.5,0.674464121996048,7
1147,2010,23,0.7,0.6006762381964773,10
1148,2010,23,1.0,0.5542641795674782,12
1149,2010,23,1.3,0.5147214396996265,13
1150,2010,23,1.5,0.4956725486001879,14
1151,2010,23,1.7,0.47357209167344994,15
1152,2010,23,2.0,0.44735608617305506,17
1153,2010,23,2.3,0.41911144735396066,18
1154,2010,23,2.5,0.4079273656693498,22
1155,2010,23,2.7,0.39611165757933997,24
1156,2010,23,3.0,0.3796131686552695,25
1157,2010,29,0.2,0.8239813358533513,4
1158,2010,29,0.3,0.7629335219955679,6
1159,2010,29,0.5,0.6661999064522592,8
1160,2010,29,0.7,0.6074767123645513,9
1161,2010,29,1.0,0.5591812504079483,11
1162,2010,29,1.3,0.5181880242697612,14
1163,2010,29,1.5,0.49414604351814845,14
1164,2010,29,1.7,0.4730094518694991,15
1165,2010,29,2.0,0.4451709094778998,16
1166,2010,29,2.3,0.4204641587790273,21
1167,2010,29,2.5,0.4088789788566881,21
1168,2010,29,2.7,0.39653839998350954,22
1169,2010,29,3.0,0.3803206640230902,25
1170,2010,31,0.2,0.8243660688239662,5
1171,2010,31,0.3,0.7646160696091482,6
1172,2010,31,0.5,0.672867662924016,7
1173,2010,31,0.7,0.5998321698937787,10
1174,2010,31,1.0,0.5491141076741622,11
1175,2010,31,1.3,0.5149215828327676,12
1176,2010,31,1.5,0.4984812276931492,14
1177,2010,31,1.7,0.4726548944400682,15
1178,2010,31,2.0,0.4447095093975959,16
1179,2010,31,2.3,0.41985463514558385,20
1180,2010,31,2.5,0.40670535484583,20
1181,2010,31,2.7,0.39652938689960643,22
1182,2010,31,3.0,0.3780519888300057,25
1183,2010,37,0.2,0.8235298447079127,4
1184,2010,37,0.3,0.7629335219955679,6
1185,2010,37,0.5,0.6745814357752808,7
1186,2010,37,0.7,0.6068667247655409,9
1187,2010,37,1.0,0.5540647971817809,12
1188,2010,37,1.3,0.5181880242697612,14
1189,2010,37,1.5,0.4935135104349861,15
1190,2010,37,1.7,0.4744978592079245,15
1191,2010,37,2.0,0.44600040701093197,17
1192,2010,37,2.3,0.4230776378666321,20
1193,2010,37,2.5,0.4092931848915092,21
1194,2010,37,2.7,0.3963432872170275,22
1195,2010,37,3.0,0.3798687197039735,26
1196,2010,41,0.2,0.8247959293101388,5
1197,2010,41,0.3,0.7596566150438069,7
1198,2010,41,0.5,0.6659929435253633,8
1199,2010,41,0.7,0.6000960857608897,9
1200,2010,41,1.0,0.5517244892388244,12
1201,2010,41,1.3,0.5131138545007109,14
1202,2010,41,1.5,0.4953885668713608,14
1203,2010,41,1.7,0.47098998836220285,15
1204,2010,41,2.0,0.4468223310284476,17
1205,2010,41,2.3,0.4243904791769772,19
1206,2010,41,2.5,0.41018689394700486,21
1207,2010,41,2.7,0.39763446714777384,22
1208,2010,41,3.0,0.38159651416935947,26
1209,2010,43,0.2,0.8235298447079126,4
1210,2010,43,0.3,0.7634754385828344,5
1211,2010,43,0.5,0.6745814357752808,7
1212,2010,43,0.7,0.6079145124212065,10
1213,2010,43,1.0,0.5569205522124563,12
1214,2010,43,1.3,0.5157281909325091,14
1215,2010,43,1.5,0.4926789660838362,14
1216,2010,43,1.7,0.47265489444006825,15
1217,2010,43,2.0,0.4439917108431915,17
1218,2010,43,2.3,0.41917768805126415,19
1219,2010,43,2.5,0.4067414604607152,20
1220,2010,43,2.7,0.39619072564804886,24
1221,2010,43,3.0,0.379480204862725,25
1222,2010,47,0.2,0.8235298447079127,4
1223,2010,47,0.3,0.7634759637616279,5
1224,2010,47,0.5,0.6728963937977966,7
1225,2010,47,0.7,0.6048870420577666,10
1226,2010,47,1.0,0.5593932258983338,11
1227,2010,47,1.3,0.5232780914373474,13
1228,2010,47,1.5,0.4982326494324767,15
1229,2010,47,1.7,0.4712575532614418,15
1230,2010,47,2.0,0.4448260255230565,17
1231,2010,47,2.3,0.422033328715511,18
1232,2010,47,2.5,0.4077151626095379,20
1233,2010,47,2.7,0.3959081064809471,22
1234,2010,47,3.0,0.3807988875303586,26
1235,2010,53,0.2,0.8235298447079126,4
1236,2010,53,0.3,0.7579807129004916,6
1237,2010,53,0.5,0.6745814357752808,7
1238,2010,53,0.7,0.6069317933524525,9
1239,2010,53,1.0,0.5562057872988881,12
1240,2010,53,1.3,0.5181880242697613,14
1241,2010,53,1.5,0.4928193589302381,14
1242,2010,53,1.7,0.47309361671399003,15
1243,2010,53,2.0,0.44405111970590433,18
1244,2010,53,2.3,0.42216540004104175,19
1245,2010,53,2.5,0.4071927001593174,20
1246,2010,53,2.7,0.39446584307367755,22
1247,2010,53,3.0,0.37979776165183443,25
1248,2010,59,0.2,0.8243660688239662,5
1249,2010,59,0.3,0.7579846622203914,7
1250,2010,59,0.5,0.6728963937977965,7
1251,2010,59,0.7,0.6033631929162205,8
1252,2010,59,1.0,0.558655884335611,11
1253,2010,59,1.3,0.5181880242697613,14
1254,2010,59,1.5,0.4928193589302381,14
1255,2010,59,1.7,0.4698173418991759,16
1256,2010,59,2.0,0.44545904215605014,17
1257,2010,59,2.3,0.4220583487359367,20
1258,2010,59,2.5,0.4086970869469551,20
