,AGO,BFA,BDI,BEN,BWA,COD,CAF,COG,CIV,CMR,CPV,DJI,DZA,EGY,ESH,ERI,ETH,GAB,GHA,GMB,GIN,GNQ,GNB,KEN,COM,LBR,LSO,LBY,MAR,MDG,MLI,MRT,MUS,MWI,MOZ,NAM,NER,NGA,RWA,SYC,SDN,SLE,SEN,SOM,SSD,STP,SWZ,TCD,TGO,TUN,TZA,UGA,ZAF,ZMB,ZWE
GIN,0.0,0.6192307692307693,0.0,0.23076923076923078,0.0,0.0,0.0,0.7961538461538461,0.6192307692307693,0.0,0.09615384615384616,0.0,0.2,0.0,0.7538461538461538,0.0,0.0,0.8653846153846154,0.23076923076923078,0.7538461538461538,1.0,0.0,0.7538461538461538,0.0,0.0,0.7538461538461538,0.0,0.2,0.2,0.0,0.8884615384615384,0.7538461538461538,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.7538461538461538,0.7538461538461538,0.0,0.0,0.09615384615384616,0.0,0.0,0.23076923076923078,0.2,0.0,0.0,0.0,0.0,0.0
GNQ,0.23076923076923078,0.0,0.23076923076923078,0.23076923076923078,0.0,0.23076923076923078,0.75,0.08461538461538462,0.0,1.0,0.2,0.45384615384615384,0.0,0.45384615384615384,0.011538461538461539,0.45384615384615384,0.45384615384615384,0.08461538461538462,0.23076923076923078,0.011538461538461539,0.0,1.0,0.011538461538461539,0.38076923076923075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011538461538461539,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.0,0.45384615384615384,0.0,0.011538461538461539,0.45384615384615384,0.45384615384615384,0.2,0.0,0.75,0.23076923076923078,0.0,0.3,0.45384615384615384,0.0,0.0,0.0
GNB,0.0,0.38461538461538464,0.0,0.23076923076923078,0.0,0.0,0.011538461538461539,0.6461538461538462,0.38461538461538464,0.011538461538461539,0.3384615384615385,0.0,0.4346153846153846,0.0,1.0,0.0,0.0,0.6461538461538462,0.23076923076923078,1.0,0.7538461538461538,0.011538461538461539,1.0,0.0,0.0,0.5153846153846153,0.0,0.4346153846153846,0.4346153846153846,0.0,0.6423076923076924,1.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.5153846153846153,1.0,0.0,0.0,0.3384615384615385,0.0,0.011538461538461539,0.23076923076923078,0.4346153846153846,0.0,0.0,0.0,0.0,0.0
KEN,0.23076923076923078,0.0,0.23076923076923078,0.0,0.12307692307692308,0.23076923076923078,0.4153846153846154,0.0,0.0,0.38076923076923075,0.16153846153846155,0.4153846153846154,0.0,0.4153846153846154,0.0,0.4153846153846154,0.4153846153846154,0.0,0.0,0.0,0.0,0.38076923076923075,0.0,1.0,0.0,0.0,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.12307692307692308,0.12307692307692308,0.12307692307692308,0.12307692307692308,0.0,0.0,0.23076923076923078,0.12307692307692308,0.4153846153846154,0.0,0.0,0.4153846153846154,0.4153846153846154,0.16153846153846155,0.12307692307692308,0.4153846153846154,0.0,0.0,0.9153846153846154,0.4153846153846154,0.12307692307692308,0.12307692307692308,0.12307692307692308
COM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBR,0.0,0.6192307692307693,0.0,0.23076923076923078,0.0,0.0,0.0,0.55,0.6192307692307693,0.0,0.11153846153846154,0.0,0.2,0.0,0.5153846153846153,0.0,0.0,0.6192307692307693,0.23076923076923078,0.5153846153846153,0.7538461538461538,0.0,0.5153846153846153,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.6423076923076924,0.5153846153846153,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,1.0,0.5153846153846153,0.0,0.0,0.11153846153846154,0.0,0.0,0.23076923076923078,0.2,0.0,0.0,0.0,0.0,0.0
LSO,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12307692307692308,0.0,0.0,1.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.038461538461538464,0.12307692307692308,0.0,1.0,1.0,1.0
LBY,0.0,0.08846153846153847,0.0,0.08846153846153847,0.038461538461538464,0.0,0.0,0.09230769230769231,0.08846153846153847,0.0,0.36153846153846153,0.0,1.0,0.0,0.4346153846153846,0.0,0.0,0.09230769230769231,0.08846153846153847,0.4346153846153846,0.2,0.0,0.4346153846153846,0.0,0.0,0.2,0.038461538461538464,1.0,1.0,0.0,0.08846153846153847,0.4346153846153846,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.08846153846153847,0.08846153846153847,0.0,0.038461538461538464,0.0,0.2,0.4346153846153846,0.0,0.0,0.36153846153846153,0.038461538461538464,0.0,0.08846153846153847,1.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464
MAR,0.0,0.08846153846153847,0.0,0.08846153846153847,0.038461538461538464,0.0,0.0,0.09230769230769231,0.08846153846153847,0.0,0.36153846153846153,0.0,1.0,0.0,0.4346153846153846,0.0,0.0,0.09230769230769231,0.08846153846153847,0.4346153846153846,0.2,0.0,0.4346153846153846,0.0,0.0,0.2,0.038461538461538464,1.0,1.0,0.0,0.08846153846153847,0.4346153846153846,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.08846153846153847,0.08846153846153847,0.0,0.038461538461538464,0.0,0.2,0.4346153846153846,0.0,0.0,0.36153846153846153,0.038461538461538464,0.0,0.08846153846153847,1.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464
MDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
